street_name,segment_id,total_segments,length_m,start_lat,start_lon,end_lat,end_lon
Forrenweidstrasse,2,2,21.3,47.3837868,8.5743214,47.3839385,8.5741484
Schiffbaustrasse,1,1,309.4,47.3894382,8.5162685,47.388225,8.5199559
Unknown,1,1,247.6,47.3387449,8.5728145,47.3394386,8.5698079
Unknown,1,1,182.6,47.4223193,8.5926681,47.4211108,8.5943014
Unknown,1,2,500.0,47.416081,8.6168694,47.4160342,8.616853
Unknown,2,2,60.2,47.4160342,8.616853,47.416081,8.6168694
Hüttenrainstrasse,1,3,500.0,47.3988351,8.5724304,47.4019069,8.5678371
Hüttenrainstrasse,2,3,500.0,47.4019069,8.5678371,47.403025,8.5615037
Hüttenrainstrasse,3,3,285.8,47.403025,8.5615037,47.4039218,8.5584154
Röhrenweg,1,1,66.3,47.386975,8.534081,47.3867466,8.533306
Buchenrainstrasse,1,2,500.0,47.3709026,8.6002494,47.3717119,8.593898
Buchenrainstrasse,2,2,232.0,47.3717119,8.593898,47.3724728,8.5912758
Kornamtsweg,1,1,418.0,47.4267928,8.506774,47.4274178,8.5112306
Unknown,1,1,121.6,47.3482011,8.4774137,47.3490478,8.4765366
Speicherweg,1,3,500.0,47.4331136,8.5254895,47.4316585,8.5317558
Speicherweg,2,3,500.0,47.4316585,8.5317558,47.4299747,8.5378901
Speicherweg,3,3,225.6,47.4299747,8.5378901,47.4302445,8.5406937
Unknown,1,1,151.8,47.3367969,8.5746683,47.3371721,8.57627
Lenggstrasse,1,3,500.0,47.351798,8.5664552,47.3526447,8.5724189
Lenggstrasse,2,3,500.0,47.3526447,8.5724189,47.3545263,8.574381
Lenggstrasse,3,3,364.3,47.3545263,8.574381,47.3527725,8.572624
Unknown,1,1,154.6,47.4351918,8.467531,47.4343644,8.4691775
Unknown,1,1,468.4,47.389442,8.6190966,47.3925921,8.6227714
Unknown,1,1,163.5,47.4045426,8.6198094,47.4040237,8.6217851
Im Hegi,1,1,178.6,47.3550904,8.5117333,47.3565957,8.5109084
Unknown,1,1,221.8,47.3994871,8.6264227,47.4006253,8.6288301
Peter-Debye-Weg,1,1,240.4,47.4071203,8.5065506,47.4080762,8.503824
Steinbockgasse,1,1,35.5,47.3728089,8.5445705,47.3729207,8.5450113
Unknown,1,2,500.0,47.4469046,8.5912799,47.4459662,8.5904941
Unknown,2,2,60.8,47.4459662,8.5904941,47.446365,8.5909341
Diggelmannstrasse,1,1,327.0,47.3786218,8.4809493,47.3761457,8.4832189
Regulastrasse,1,2,500.0,47.417236,8.5086272,47.416733,8.5105362
Regulastrasse,2,2,374.7,47.416733,8.5105362,47.417236,8.5086272
Agnesstrasse,1,1,426.7,47.3791568,8.511239,47.3771104,8.5159907
Räffelstrasse,1,3,500.0,47.3641642,8.511678,47.3632627,8.5162545
Räffelstrasse,2,3,500.0,47.3632627,8.5162545,47.3643973,8.5098497
Räffelstrasse,3,3,380.2,47.3643973,8.5098497,47.3641467,8.5116237
Unknown,1,1,58.7,47.3623967,8.4586865,47.3625995,8.4579705
Unknown,1,1,372.0,47.3174259,8.582758,47.3196368,8.5820746
Unknown,1,3,500.0,47.333069,8.5737063,47.335611,8.5712415
Unknown,2,3,500.0,47.335611,8.5712415,47.3338107,8.5726218
Unknown,3,3,90.5,47.3338107,8.5726218,47.3336279,8.573241
Billeterstrasse,1,6,500.0,47.37854,8.5681888,47.3806819,8.5711363
Billeterstrasse,2,6,500.0,47.3806819,8.5711363,47.3805126,8.5662949
Billeterstrasse,3,6,500.0,47.3805126,8.5662949,47.3793601,8.5598952
Billeterstrasse,4,6,500.0,47.3793601,8.5598952,47.3786791,8.5646314
Billeterstrasse,5,6,500.0,47.3786791,8.5646314,47.3787317,8.5642043
Billeterstrasse,6,6,306.5,47.3787317,8.5642043,47.37854,8.5681888
Unknown,1,1,186.3,47.39401,8.6174737,47.3950756,8.6155869
Unknown,1,1,74.9,47.4086307,8.4464954,47.4079579,8.4465446
Unknown,1,1,455.1,47.336484,8.4778641,47.3397888,8.4747094
Kochstrasse,1,4,500.0,47.3796811,8.5163688,47.3791501,8.5153552
Kochstrasse,2,4,500.0,47.3791501,8.5153552,47.3759049,8.5107718
Kochstrasse,3,4,500.0,47.3759049,8.5107718,47.3790838,8.5153306
Kochstrasse,4,4,65.4,47.3790838,8.5153306,47.3795483,8.5158376
Unknown,1,3,500.0,47.4330082,8.4686421,47.4316251,8.4716459
Unknown,2,3,500.0,47.4316251,8.4716459,47.4291342,8.4769669
Unknown,3,3,148.5,47.4291342,8.4769669,47.4289542,8.4788958
Drahtschmidlisteg,1,1,85.9,47.3821685,8.5390858,47.3827026,8.5399067
Klosbachstrasse,1,6,500.0,47.3677859,8.5603808,47.3691488,8.5630266
Klosbachstrasse,2,6,500.0,47.3691488,8.5630266,47.3692546,8.5624442
Klosbachstrasse,3,6,500.0,47.3692546,8.5624442,47.3663273,8.5574191
Klosbachstrasse,4,6,500.0,47.3663273,8.5574191,47.3660343,8.5565881
Klosbachstrasse,5,6,500.0,47.3660343,8.5565881,47.3670777,8.5588712
Klosbachstrasse,6,6,234.0,47.3670777,8.5588712,47.3665593,8.557775
Baumschulweg,1,2,500.0,47.3461929,8.5093144,47.3494901,8.5061572
Baumschulweg,2,2,314.9,47.3494901,8.5061572,47.3518632,8.5048071
Unknown,1,1,65.0,47.3158804,8.5916602,47.315789,8.5908184
Unknown,1,1,29.5,47.4125847,8.6067363,47.4128176,8.6069164
Unknown,1,6,500.0,47.4327816,8.5518701,47.4340856,8.545882
Unknown,2,6,500.0,47.4340856,8.545882,47.4373858,8.5417057
Unknown,3,6,500.0,47.4373858,8.5417057,47.4409874,8.5379115
Unknown,4,6,500.0,47.4409874,8.5379115,47.4449318,8.5347278
Unknown,5,6,500.0,47.4449318,8.5347278,47.4476355,8.5304663
Unknown,6,6,20.0,47.4476355,8.5304663,47.4476258,8.5302012
Klosterweg,1,2,500.0,47.3841529,8.5746923,47.3880943,8.5737558
Klosterweg,2,2,27.0,47.3880943,8.5737558,47.3882182,8.5734479
Unknown,1,1,221.5,47.3169721,8.4565942,47.3188065,8.455522
Bruderwies,1,2,500.0,47.3311747,8.5167107,47.3353942,8.516085
Bruderwies,2,2,32.2,47.3353942,8.516085,47.3356824,8.516038
Unknown,1,1,382.9,47.3877358,8.6211657,47.3884088,8.6215519
Quarzstrasse,1,1,312.9,47.3567901,8.5839463,47.3551767,8.5870668
Unknown,1,1,378.7,47.4214413,8.6194436,47.4205631,8.6240063
Köschenrütiweg,1,1,140.2,47.430197,8.536893,47.4314358,8.5371185
Attenhoferstrasse,1,1,392.9,47.3744093,8.5564113,47.3723253,8.5602982
Unknown,1,1,105.5,47.3151,8.5244135,47.3156765,8.5255212
Unknown,1,8,500.0,47.4336365,8.5690902,47.4318229,8.5734527
Unknown,2,8,500.0,47.4318229,8.5734527,47.4298587,8.5728825
Unknown,3,8,500.0,47.4298587,8.5728825,47.4335754,8.5691515
Unknown,4,8,500.0,47.4335754,8.5691515,47.4325112,8.5689834
Unknown,5,8,500.0,47.4325112,8.5689834,47.4285116,8.5720132
Unknown,6,8,500.0,47.4285116,8.5720132,47.4245119,8.5750425
Unknown,7,8,500.0,47.4245119,8.5750425,47.4251491,8.5751684
Unknown,8,8,420.3,47.4251491,8.5751684,47.4288347,8.5742251
Rosmarinweg,1,1,157.9,47.403313,8.5505539,47.4038291,8.5487152
Büsiseeweg,1,2,500.0,47.4318997,8.5103737,47.4337562,8.5043466
Büsiseeweg,2,2,24.6,47.4337562,8.5043466,47.4338742,8.5040719
Unknown,1,1,258.5,47.4456489,8.6281255,47.4438429,8.6299822
Unknown,1,1,225.0,47.4089705,8.4555259,47.4098661,8.4529395
Unknown,1,1,66.6,47.412617,8.5945813,47.4131347,8.5950242
Ampèresteg,1,1,78.7,47.3928724,8.519197,47.3921793,8.5191169
Unknown,1,1,403.6,47.4468827,8.6114642,47.4491605,8.6148387
Unknown,1,9,500.0,47.3926229,8.459063,47.3913654,8.4650699
Unknown,2,9,500.0,47.3913654,8.4650699,47.3932718,8.4593654
Unknown,3,9,500.0,47.3932718,8.4593654,47.3952752,8.4534362
Unknown,4,9,500.0,47.3952752,8.4534362,47.3942503,8.457245
Unknown,5,9,500.0,47.3942503,8.457245,47.3926155,8.4568659
Unknown,6,9,500.0,47.3926155,8.4568659,47.3925929,8.4502435
Unknown,7,9,500.0,47.3925929,8.4502435,47.3949555,8.4515202
Unknown,8,9,500.0,47.3949555,8.4515202,47.3932535,8.457351
Unknown,9,9,148.2,47.3932535,8.457351,47.3926229,8.459063
Unknown,1,15,500.0,47.3492888,8.4758828,47.3455276,8.4793074
Unknown,2,15,500.0,47.3455276,8.4793074,47.3419067,8.4829848
Unknown,3,15,500.0,47.3419067,8.4829848,47.3379435,8.4859737
Unknown,4,15,500.0,47.3379435,8.4859737,47.3338579,8.4884831
Unknown,5,15,500.0,47.3338579,8.4884831,47.3293978,8.4892995
Unknown,6,15,500.0,47.3293978,8.4892995,47.3249575,8.4899618
Unknown,7,15,500.0,47.3249575,8.4899618,47.3204778,8.4905254
Unknown,8,15,500.0,47.3204778,8.4905254,47.3164451,8.4911088
Unknown,9,15,500.0,47.3164451,8.4911088,47.3122669,8.4935479
Unknown,10,15,500.0,47.3122669,8.4935479,47.308832,8.4897019
Unknown,11,15,500.0,47.308832,8.4897019,47.3050136,8.4863095
Unknown,12,15,500.0,47.3050136,8.4863095,47.3006565,8.486701
Unknown,13,15,500.0,47.3006565,8.486701,47.2970575,8.4879723
Unknown,14,15,500.0,47.2970575,8.4879723,47.2947682,8.4857282
Unknown,15,15,385.9,47.2947682,8.4857282,47.2967857,8.4874101
Spiserstrasse,1,1,339.4,47.3787316,8.4944577,47.3809155,8.4913256
Am Börtli,1,2,500.0,47.39888,8.5065877,47.3987992,8.5105483
Am Börtli,2,2,213.2,47.3987992,8.5105483,47.3989823,8.5131298
Unknown,1,1,81.0,47.3168744,8.5529672,47.3172531,8.5538781
Luchsweg,1,1,331.2,47.4034367,8.5842754,47.4062611,8.5828798
Unknown,1,2,500.0,47.4462634,8.4742079,47.4454877,8.4805873
Unknown,2,2,149.3,47.4454877,8.4805873,47.4450537,8.482458
Brunnwiesenstrasse,1,1,442.2,47.4020639,8.5015637,47.3998278,8.5063021
Genferstrasse,1,1,372.4,47.3635619,8.5351383,47.3666013,8.5330968
Kieselgasse,1,16,500.0,47.3631952,8.549687,47.3594223,8.5529625
Kieselgasse,2,16,500.0,47.3594223,8.5529625,47.3609346,8.551688
Kieselgasse,3,16,500.0,47.3609346,8.551688,47.3616327,8.5511699
Kieselgasse,4,16,500.0,47.3616327,8.5511699,47.357822,8.5546845
Kieselgasse,5,16,500.0,47.357822,8.5546845,47.3540112,8.5581986
Kieselgasse,6,16,500.0,47.3540112,8.5581986,47.3502003,8.5617121
Kieselgasse,7,16,500.0,47.3502003,8.5617121,47.3463893,8.5652252
Kieselgasse,8,16,500.0,47.3463893,8.5652252,47.3502106,8.561953
Kieselgasse,9,16,500.0,47.3502106,8.561953,47.3538117,8.5582603
Kieselgasse,10,16,500.0,47.3538117,8.5582603,47.3575856,8.5546645
Kieselgasse,11,16,500.0,47.3575856,8.5546645,47.3614339,8.5512414
Kieselgasse,12,16,500.0,47.3614339,8.5512414,47.3622283,8.55053
Kieselgasse,13,16,500.0,47.3622283,8.55053,47.3583604,8.5539064
Kieselgasse,14,16,500.0,47.3583604,8.5539064,47.3590932,8.5532667
Kieselgasse,15,16,500.0,47.3590932,8.5532667,47.3629611,8.5498902
Kieselgasse,16,16,424.5,47.3629611,8.5498902,47.3651939,8.5479005
Weststrasse,1,4,500.0,47.370289,8.5185427,47.3725031,8.5242512
Weststrasse,2,4,500.0,47.3725031,8.5242512,47.3721674,8.5255925
Weststrasse,3,4,500.0,47.3721674,8.5255925,47.3697461,8.5200141
Weststrasse,4,4,489.5,47.3697461,8.5200141,47.3701889,8.5185493
Sagentobelbachweg,1,1,323.5,47.3950736,8.5962294,47.3970368,8.5948641
Unknown,1,1,118.0,47.4141258,8.5897267,47.4136761,8.5911164
Unknown,1,1,211.3,47.4125836,8.6009888,47.411058,8.5993415
Unknown,1,2,500.0,47.3162555,8.4764783,47.3186433,8.481943
Unknown,2,2,136.3,47.3186433,8.481943,47.31933,8.4833189
Gellertstrasse,1,1,118.8,47.3774425,8.557074,47.3767379,8.5567569
Unknown,1,2,500.0,47.4111966,8.4552734,47.41156,8.4539771
Unknown,2,2,110.0,47.41156,8.4539771,47.4111966,8.4552734
Unknown,1,2,500.0,47.3212543,8.4909931,47.3206717,8.491159
Unknown,2,2,245.9,47.3206717,8.491159,47.3207472,8.4910542
Unknown,1,1,353.8,47.3227531,8.5992963,47.3220897,8.5980054
Wyssenbühlsteig,1,1,109.7,47.3574233,8.5293881,47.357512,8.5280144
Unknown,1,1,101.8,47.4085641,8.4590921,47.4081548,8.4601578
Sprensenbühlstrasse,1,1,143.0,47.3689456,8.5627842,47.3681464,8.5642031
Fritschistrasse,1,1,226.4,47.3752393,8.5117172,47.3767225,8.513763
Steinwiesenweg,1,2,500.0,47.4162513,8.4845843,47.4200947,8.485473
Steinwiesenweg,2,2,37.6,47.4200947,8.485473,47.4203442,8.4851365
Unknown,1,2,500.0,47.4407878,8.4945552,47.4445583,8.4981347
Unknown,2,2,64.4,47.4445583,8.4981347,47.4450533,8.4985774
Nebelbachweg,1,3,500.0,47.3518586,8.5824257,47.3499571,8.5767609
Nebelbachweg,2,3,500.0,47.3499571,8.5767609,47.3485087,8.5709636
Nebelbachweg,3,3,2.3,47.3485087,8.5709636,47.3485022,8.5709348
Lindenbachstrasse,1,1,415.4,47.3897766,8.5363171,47.3869914,8.5396683
Bleulerstrasse,1,1,152.9,47.3462353,8.5692499,47.3463023,8.5677188
Unknown,1,2,500.0,47.3753233,8.4457265,47.3746211,8.4448527
Unknown,2,2,350.4,47.3746211,8.4448527,47.3751319,8.4452232
Birkenweg,1,1,345.8,47.4167909,8.4942983,47.4188883,8.4909437
Geissbergstrasse,1,1,175.7,47.4239431,8.4842622,47.4238717,8.4822758
Unknown,1,1,326.7,47.324965,8.4889446,47.327901,8.4887985
Schwanengasse,1,1,53.6,47.3721592,8.5408045,47.371979,8.5414606
Friesenburgweg,1,3,500.0,47.356306,8.4969753,47.3585572,8.494556
Friesenburgweg,2,3,500.0,47.3585572,8.494556,47.3600688,8.4916112
Friesenburgweg,3,3,175.6,47.3600688,8.4916112,47.3600325,8.48983
Tannenrain,1,1,102.7,47.4239686,8.5311374,47.424891,8.5311759
Biberlinstrasse,1,2,500.0,47.3627602,8.5679827,47.3648869,8.5736978
Biberlinstrasse,2,2,494.1,47.3648869,8.5736978,47.3672549,8.5790029
Unknown,1,1,64.5,47.3163808,8.5547379,47.3167479,8.5553654
Kappelistrasse,1,1,476.3,47.3517022,8.5303642,47.3556665,8.5323261
Unknown,1,1,62.9,47.3166096,8.6286798,47.3170305,8.6288871
Unknown,1,2,500.0,47.4225705,8.5608765,47.4216433,8.5631467
Unknown,2,2,313.4,47.4216433,8.5631467,47.4224486,8.5611865
Unknown,1,1,208.7,47.320012,8.5465059,47.3215309,8.5479487
Mittelwaldstrasse,1,2,500.0,47.4113729,8.4963236,47.4100385,8.500279
Mittelwaldstrasse,2,2,351.1,47.4100385,8.500279,47.4076082,8.4975386
Unknown,1,1,424.9,47.4334894,8.5619305,47.4313271,8.5584714
Unknown,1,1,168.0,47.3468423,8.5873547,47.3481833,8.5877263
Wehrlisteig,1,3,500.0,47.3997217,8.5105667,47.4008485,8.5124878
Wehrlisteig,2,3,500.0,47.4008485,8.5124878,47.3987814,8.5117083
Wehrlisteig,3,3,13.8,47.3987814,8.5117083,47.3986615,8.5117532
Probusweg,1,1,222.7,47.4025834,8.5478838,47.4017381,8.5504753
Unknown,1,2,500.0,47.4021124,8.451922,47.4017879,8.4584469
Unknown,2,2,91.0,47.4017879,8.4584469,47.4017806,8.4595682
Mühlehalde,1,1,128.9,47.3597529,8.5716784,47.3590766,8.573052
Olgastrasse,1,1,80.6,47.3671052,8.5483815,47.3677296,8.5479037
Unknown,1,1,41.4,47.328745,8.4755047,47.3285236,8.4759344
Im Hegi,1,11,500.0,47.3564675,8.5138613,47.3535043,8.5119644
Im Hegi,2,11,500.0,47.3535043,8.5119644,47.3526269,8.5087132
Im Hegi,3,11,500.0,47.3526269,8.5087132,47.353919,8.5090322
Im Hegi,4,11,500.0,47.353919,8.5090322,47.3569141,8.5139689
Im Hegi,5,11,500.0,47.3569141,8.5139689,47.3596431,8.5166432
Im Hegi,6,11,500.0,47.3596431,8.5166432,47.3635073,8.5200289
Im Hegi,7,11,500.0,47.3635073,8.5200289,47.3627852,8.5190756
Im Hegi,8,11,500.0,47.3627852,8.5190756,47.3588666,8.5163526
Im Hegi,9,11,500.0,47.3588666,8.5163526,47.3556584,8.511899
Im Hegi,10,11,500.0,47.3556584,8.511899,47.3526632,8.5069626
Im Hegi,11,11,414.7,47.3526632,8.5069626,47.3521454,8.5061092
Freihofstrasse,1,1,462.1,47.3868306,8.5024493,47.3833025,8.4992143
Unknown,1,5,500.0,47.3278247,8.5304196,47.3234993,8.5322212
Unknown,2,5,500.0,47.3234993,8.5322212,47.3193485,8.5347124
Unknown,3,5,500.0,47.3193485,8.5347124,47.3196581,8.5345087
Unknown,4,5,500.0,47.3196581,8.5345087,47.3238368,8.5321119
Unknown,5,5,422.3,47.3238368,8.5321119,47.3274948,8.5306128
Unknown,1,2,500.0,47.4389453,8.6262933,47.4422879,8.6281739
Unknown,2,2,82.7,47.4422879,8.6281739,47.4427976,8.628947
Algierstrasse,1,2,500.0,47.3796988,8.48007,47.3800383,8.4807512
Algierstrasse,2,2,315.1,47.3800383,8.4807512,47.3819447,8.4836429
Unknown,1,1,203.6,47.3329033,8.6103469,47.3339226,8.612462
Auzelg,1,2,500.0,47.4169482,8.567905,47.4135743,8.5721152
Auzelg,2,2,235.6,47.4135743,8.5721152,47.4116179,8.572702
Espenhofweg,1,2,500.0,47.3698252,8.4962784,47.3729384,8.4984057
Espenhofweg,2,2,130.0,47.3729384,8.4984057,47.374051,8.4984587
Sillerwies,1,1,134.0,47.3585063,8.579392,47.3595521,8.5785667
Unknown,1,2,500.0,47.3152687,8.5796159,47.3191911,8.5786293
Unknown,2,2,85.6,47.3191911,8.5786293,47.3199396,8.5786396
Unknown,1,1,258.7,47.4437071,8.5318075,47.444776,8.5348539
Unknown,1,1,489.8,47.3322058,8.4775954,47.3318274,8.4775862
Hauhölzliweg,1,1,220.2,47.3637371,8.5990495,47.3633141,8.6012766
Binzwiesenstrasse,1,1,114.9,47.4030274,8.5546662,47.4040028,8.554345
Unknown,1,4,500.0,47.3258397,8.5363406,47.3260705,8.5393847
Unknown,2,4,500.0,47.3260705,8.5393847,47.3254432,8.5355038
Unknown,3,4,500.0,47.3254432,8.5355038,47.3264007,8.5359627
Unknown,4,4,25.0,47.3264007,8.5359627,47.3264826,8.5362706
Riedweg,1,2,500.0,47.4134772,8.4649855,47.4178141,8.4651844
Riedweg,2,2,182.0,47.4178141,8.4651844,47.4191909,8.4664598
Unknown,1,1,70.6,47.4471466,8.6216802,47.4467074,8.6210053
Unknown,1,2,500.0,47.4475953,8.4530093,47.4514627,8.4497458
Unknown,2,2,104.1,47.4514627,8.4497458,47.4523251,8.4492088
Badstrasse,1,1,54.2,47.3519409,8.5598064,47.351715,8.5591714
Unknown,1,2,500.0,47.4391261,8.606688,47.44128,8.6121434
Unknown,2,2,477.0,47.44128,8.6121434,47.4423978,8.6177958
Unknown,1,2,500.0,47.3482489,8.6249842,47.3472408,8.628019
Unknown,2,2,282.4,47.3472408,8.628019,47.3482589,8.6250683
Sihlhallenstrasse,1,1,191.0,47.3804507,8.5255592,47.3794023,8.5275624
Unknown,1,2,500.0,47.436801,8.4808727,47.4344334,8.4845131
Unknown,2,2,200.3,47.4344334,8.4845131,47.4337245,8.4820854
Enzenried,1,2,500.0,47.3421943,8.5764955,47.3453617,8.5728669
Enzenried,2,2,172.8,47.3453617,8.5728669,47.3467507,8.5719144
Unknown,1,1,128.2,47.413442,8.5924354,47.4144413,8.593279
Unknown,1,2,500.0,47.4459796,8.5809277,47.4425565,8.5850218
Unknown,2,2,443.9,47.4425565,8.5850218,47.4390467,8.5872183
Unknown,1,1,39.7,47.397923,8.6259379,47.3981602,8.6263269
Unknown,1,1,220.3,47.4206112,8.6024389,47.4199532,8.5997146
Unknown,1,3,500.0,47.4243731,8.5886869,47.427634,8.5849791
Unknown,2,3,500.0,47.427634,8.5849791,47.4309923,8.5805956
Unknown,3,3,139.7,47.4309923,8.5805956,47.4317192,8.5790897
Unknown,1,1,204.3,47.4052186,8.621993,47.4034903,8.6228663
Unknown,1,1,222.5,47.3849423,8.6213688,47.3849851,8.6189186
Unknown,1,1,417.0,47.430382,8.458217,47.4292922,8.4634871
Unknown,1,1,185.4,47.3157533,8.5903783,47.3171573,8.5892091
Kalanderplatz,1,1,106.3,47.3580253,8.5222775,47.3581838,8.5236653
Katharinenweg,1,1,75.2,47.3605692,8.5284986,47.3612451,8.5285189
Schlössliweg,1,2,500.0,47.3843121,8.5576495,47.3842719,8.5602439
Schlössliweg,2,2,202.0,47.3842719,8.5602439,47.3843743,8.5577916
Unknown,1,1,485.6,47.4444357,8.4925676,47.4471452,8.4894895
Unknown,1,1,215.4,47.40593,8.4486361,47.4075825,8.4485969
Unknown,1,1,147.6,47.4223666,8.6170041,47.423528,8.6178584
Kleinhölzliweg,1,1,92.6,47.3831801,8.5953122,47.3836094,8.5963285
Drahtzugstrasse,1,2,500.0,47.3605183,8.5611386,47.3596699,8.5638714
Drahtzugstrasse,2,2,122.6,47.3596699,8.5638714,47.3598448,8.5653447
Unknown,1,1,160.1,47.4438712,8.62327,47.4439454,8.6212506
Unknown,1,1,333.9,47.4498757,8.5055135,47.4479077,8.508571
Langmauerstrasse,1,3,500.0,47.3938298,8.5446598,47.3900983,8.542133
Langmauerstrasse,2,3,500.0,47.3900983,8.542133,47.3908032,8.5427141
Langmauerstrasse,3,3,427.8,47.3908032,8.5427141,47.3938298,8.5446598
Burgstrasse,1,1,209.0,47.391775,8.5257723,47.3907272,8.5280554
Unknown,1,1,263.7,47.4124697,8.5885744,47.4119267,8.591918
Brünneliacker,1,1,320.6,47.3703096,8.484546,47.3729508,8.4854496
Kleinhölzliweg,1,1,205.3,47.3787561,8.6031224,47.3772345,8.6016268
Im alten Brunnen,1,1,371.5,47.3571509,8.605882,47.3587711,8.6099072
Bergstrasse,1,4,500.0,47.3714483,8.5626493,47.370062,8.5568237
Bergstrasse,2,4,500.0,47.370062,8.5568237,47.3718487,8.5628986
Bergstrasse,3,4,500.0,47.3718487,8.5628986,47.3734035,8.5683164
Bergstrasse,4,4,483.6,47.3734035,8.5683164,47.3715819,8.562675
Neuwiesenstrasse,1,35,500.0,47.4036918,8.5343227,47.4052258,8.5328844
Neuwiesenstrasse,2,35,500.0,47.4052258,8.5328844,47.4089339,8.5291432
Neuwiesenstrasse,3,35,500.0,47.4089339,8.5291432,47.4120926,8.5244708
Neuwiesenstrasse,4,35,500.0,47.4120926,8.5244708,47.4145981,8.5189692
Neuwiesenstrasse,5,35,500.0,47.4145981,8.5189692,47.4171033,8.513467
Neuwiesenstrasse,6,35,500.0,47.4171033,8.513467,47.4196082,8.5079644
Neuwiesenstrasse,7,35,500.0,47.4196082,8.5079644,47.4221129,8.5024612
Neuwiesenstrasse,8,35,500.0,47.4221129,8.5024612,47.4246173,8.4969575
Neuwiesenstrasse,9,35,500.0,47.4246173,8.4969575,47.4271381,8.4915237
Neuwiesenstrasse,10,35,500.0,47.4271381,8.4915237,47.4261754,8.4931869
Neuwiesenstrasse,11,35,500.0,47.4261754,8.4931869,47.4243939,8.4962757
Neuwiesenstrasse,12,35,500.0,47.4243939,8.4962757,47.4214469,8.5012804
Neuwiesenstrasse,13,35,500.0,47.4214469,8.5012804,47.4190093,8.5067975
Neuwiesenstrasse,14,35,500.0,47.4190093,8.5067975,47.4161905,8.5118933
Neuwiesenstrasse,15,35,500.0,47.4161905,8.5118933,47.4143886,8.5179307
Neuwiesenstrasse,16,35,500.0,47.4143886,8.5179307,47.4123238,8.523783
Neuwiesenstrasse,17,35,500.0,47.4123238,8.523783,47.4089648,8.5280968
Neuwiesenstrasse,18,35,500.0,47.4089648,8.5280968,47.4054126,8.5321593
Neuwiesenstrasse,19,35,500.0,47.4054126,8.5321593,47.4033428,8.5346714
Neuwiesenstrasse,20,35,500.0,47.4033428,8.5346714,47.4002924,8.5376087
Neuwiesenstrasse,21,35,500.0,47.4002924,8.5376087,47.3971178,8.5405404
Neuwiesenstrasse,22,35,500.0,47.3971178,8.5405404,47.4001312,8.535624
Neuwiesenstrasse,23,35,500.0,47.4001312,8.535624,47.4031444,8.530707
Neuwiesenstrasse,24,35,500.0,47.4031444,8.530707,47.4061573,8.5257894
Neuwiesenstrasse,25,35,500.0,47.4061573,8.5257894,47.40917,8.5208713
Neuwiesenstrasse,26,35,500.0,47.40917,8.5208713,47.4121826,8.5159527
Neuwiesenstrasse,27,35,500.0,47.4121826,8.5159527,47.4151949,8.5110335
Neuwiesenstrasse,28,35,500.0,47.4151949,8.5110335,47.418207,8.5061137
Neuwiesenstrasse,29,35,500.0,47.418207,8.5061137,47.4212189,8.5011934
Neuwiesenstrasse,30,35,500.0,47.4212189,8.5011934,47.4242305,8.4962725
Neuwiesenstrasse,31,35,500.0,47.4242305,8.4962725,47.427242,8.4913511
Neuwiesenstrasse,32,35,500.0,47.427242,8.4913511,47.4281453,8.4898896
Neuwiesenstrasse,33,35,500.0,47.4281453,8.4898896,47.4303125,8.4861151
Neuwiesenstrasse,34,35,500.0,47.4303125,8.4861151,47.4273663,8.4911219
Neuwiesenstrasse,35,35,397.9,47.4273663,8.4911219,47.4269097,8.4919188
Kaspar-Winkler-Weg,1,1,68.9,47.3975817,8.4889173,47.3981672,8.4892166
Unknown,1,1,129.3,47.4161927,8.599517,47.417293,8.5989614
Unknown,1,1,287.3,47.3298517,8.6163586,47.3298392,8.6190517
Unknown,1,2,500.0,47.3176757,8.4632376,47.3217601,8.4605536
Unknown,2,2,123.4,47.3217601,8.4605536,47.3227347,8.4597837
Pfaffhauserweg,1,3,500.0,47.369266,8.603016,47.3675642,8.60821
Pfaffhauserweg,2,3,500.0,47.3675642,8.60821,47.3659055,8.6142166
Pfaffhauserweg,3,3,179.5,47.3659055,8.6142166,47.364669,8.6156966
Zeunersteig,1,1,71.7,47.3932862,8.5278608,47.3938505,8.5283211
Im Trumeter,1,1,150.3,47.3992581,8.5021547,47.398574,8.5037935
Unknown,1,1,140.0,47.3221732,8.5843434,47.3220905,8.5829263
Freudwilerweg,1,3,500.0,47.3768046,8.5597146,47.3798445,8.5548426
Freudwilerweg,2,3,500.0,47.3798445,8.5548426,47.3830512,8.5502558
Freudwilerweg,3,3,114.6,47.3830512,8.5502558,47.3836524,8.5490296
Unknown,1,1,285.4,47.3292833,8.6043465,47.3281572,8.6009599
Hertersteg,1,6,500.0,47.3689492,8.5250016,47.3687366,8.5246788
Hertersteg,2,6,500.0,47.3687366,8.5246788,47.3682778,8.5242874
Hertersteg,3,6,500.0,47.3682778,8.5242874,47.3642814,8.522166
Hertersteg,4,6,500.0,47.3642814,8.522166,47.3602164,8.5228721
Hertersteg,5,6,500.0,47.3602164,8.5228721,47.3646511,8.5217902
Hertersteg,6,6,43.5,47.3646511,8.5217902,47.3650356,8.5216813
